query_id	doc_id		doc_score_b
161		62		74
161		193		74
161		928		74
161		1268		74
161		165		73
161		731		73
161		1047		73
161		189		71
161		344		71
161		423		71
161		572		71
161		1072		71
161		792		70
161		163		69
161		1198		69
161		1244		69
161		131		68
161		564		68
161		140		67
161		1061		67
161		493		66
161		869		66
161		1147		66
161		101		65
161		132		65
161		149		65
161		375		65
161		959		65
161		992		65
161		1144		65
161		1370		65
161		85		64
161		157		64
161		599		64
161		826		64
161		917		64
161		1164		64
161		1175		64
161		1226		64
161		173		63
161		1182		63
161		1235		63
161		24		62
161		54		62
161		401		62
161		406		62
161		827		62
161		986		62
161		1149		62
161		59		61
161		435		61
161		1373		61
161		198		60
161		325		60
161		874		60
161		1066		60
161		1092		60
161		1250		60
161		1261		60
161		1366		60
161		72		59
161		164		59
161		218		59
161		262		59
161		661		59
161		1199		59
161		1209		59
161		1281		59
161		1392		59
161		80		58
161		155		58
161		210		58
161		381		58
161		466		58
161		548		58
161		562		58
161		696		58
161		734		58
161		779		58
161		947		58
161		980		58
161		996		58
161		187		57
161		294		57
161		328		57
161		373		57
161		395		57
161		677		57
161		1082		57
161		1107		57
161		25		56
161		135		56
161		274		56
161		289		56
161		416		56
161		565		56
161		576		56
161		623		56
161		688		56
161		689		56
161		976		56
161		1307		56
161		1364		56
161		277		55
161		304		55
161		646		55
161		660		55
161		811		55
161		1204		55
161		1300		55
161		1310		55
161		1325		55
161		1343		55
161		458		54
161		704		54
161		797		54
161		933		54
161		1263		54
161		14		53
161		33		53
161		55		53
161		99		53
161		110		53
161		170		53
161		283		53
161		300		53
161		434		53
161		484		53
161		625		53
161		903		53
161		924		53
161		946		53
161		1213		53
161		1246		53
161		1271		53
161		1342		53
161		1385		53
161		76		52
161		82		52
161		96		52
161		123		52
161		229		52
161		571		52
161		872		52
161		889		52
161		987		52
161		1185		52
161		1202		52
161		1224		52
161		1229		52
161		9		51
161		267		51
161		334		51
161		363		51
161		441		51
161		536		51
161		695		51
161		784		51
161		1154		51
161		1212		51
161		1381		51
161		29		50
161		47		50
161		83		50
161		133		50
161		192		50
161		232		50
161		240		50
161		255		50
161		266		50
161		342		50
161		788		50
161		794		50
161		974		50
161		1179		50
161		1222		50
161		1383		50
161		51		49
161		177		49
161		230		49
161		341		49
161		352		49
161		455		49
161		459		49
161		569		49
161		649		49
161		675		49
161		712		49
161		730		49
161		1108		49
161		1225		49
161		1289		49
161		1351		49
161		151		48
161		191		48
161		202		48
161		282		48
161		365		48
161		366		48
161		563		48
161		667		48
161		701		48
161		762		48
161		806		48
161		1192		48
161		1240		48
161		1303		48
161		1347		48
161		308		47
161		540		47
161		685		47
161		759		47
161		767		47
161		781		47
161		845		47
161		977		47
161		990		47
161		1053		47
161		1075		47
161		1095		47
161		1292		47
161		1302		47
161		1387		47
161		77		46
161		122		46
161		288		46
161		348		46
161		707		46
161		766		46
161		782		46
161		1104		46
161		1200		46
161		1398		46
161		7		45
161		124		45
161		145		45
161		257		45
161		292		45
161		369		45
161		476		45
161		486		45
161		504		45
161		529		45
161		601		45
161		739		45
161		966		45
161		1134		45
161		1216		45
161		1322		45
161		1352		45
161		1355		45
161		16		44
161		45		44
161		50		44
161		146		44
161		174		44
161		205		44
161		212		44
161		311		44
161		454		44
161		554		44
161		560		44
161		640		44
161		717		44
161		894		44
161		1007		44
161		1056		44
161		1137		44
161		1258		44
161		1282		44
161		1339		44
161		105		43
161		166		43
161		168		43
161		179		43
161		213		43
161		222		43
161		306		43
161		309		43
161		414		43
161		467		43
161		479		43
161		538		43
161		628		43
161		651		43
161		683		43
161		773		43
161		999		43
161		1019		43
161		1097		43
161		1252		43
161		1255		43
161		1319		43
161		1365		43
161		1393		43
161		53		42
161		81		42
161		100		42
161		115		42
161		121		42
161		150		42
161		156		42
161		209		42
161		314		42
161		699		42
161		702		42
161		705		42
161		814		42
161		820		42
161		857		42
161		1039		42
161		1195		42
161		1274		42
161		1316		42
161		1380		42
161		44		41
161		56		41
161		125		41
161		148		41
161		276		41
161		287		41
161		410		41
161		542		41
161		552		41
161		555		41
161		606		41
161		620		41
161		658		41
161		748		41
161		844		41
161		907		41
161		934		41
161		997		41
161		1264		41
161		1301		41
161		1328		41
161		23		40
161		37		40
161		134		40
161		185		40
161		204		40
161		246		40
161		305		40
161		805		40
161		810		40
161		815		40
161		846		40
161		902		40
161		923		40
161		1127		40
161		1205		40
161		1277		40
161		1309		40
161		52		39
161		259		39
161		600		39
161		644		39
161		666		39
161		682		39
161		783		39
161		989		39
161		1035		39
161		1157		39
161		1238		39
161		1280		39
161		1291		39
161		97		38
161		211		38
161		383		38
161		443		38
161		477		38
161		611		38
161		635		38
161		786		38
161		921		38
161		1024		38
161		1025		38
161		1094		38
161		1163		38
161		1218		38
161		1230		38
161		1356		38
161		1384		38
161		15		37
161		17		37
161		207		37
161		239		37
161		566		37
161		595		37
161		603		37
161		622		37
161		679		37
161		710		37
161		733		37
161		770		37
161		803		37
161		856		37
161		859		37
161		873		37
161		960		37
161		1241		37
161		1265		37
161		1290		37
161		1341		37
161		61		36
161		66		36
161		70		36
161		188		36
161		195		36
161		249		36
161		307		36
161		317		36
161		432		36
161		460		36
161		553		36
161		579		36
161		629		36
161		790		36
161		837		36
161		916		36
161		991		36
161		1113		36
161		1119		36
161		1184		36
161		1215		36
161		1220		36
161		1273		36
161		1333		36
161		129		35
161		162		35
161		247		35
161		270		35
161		299		35
161		332		35
161		345		35
161		404		35
161		474		35
161		475		35
161		523		35
161		547		35
161		624		35
161		638		35
161		754		35
161		787		35
161		796		35
161		801		35
161		828		35
161		943		35
161		998		35
161		1028		35
161		1203		35
161		1242		35
161		1251		35
161		1321		35
161		1349		35
161		91		34
161		92		34
161		128		34
161		197		34
161		216		34
161		237		34
161		302		34
161		310		34
161		377		34
161		453		34
161		626		34
161		636		34
161		690		34
161		722		34
161		822		34
161		843		34
161		982		34
161		1000		34
161		1162		34
161		1180		34
161		1214		34
161		1231		34
161		1247		34
161		1362		34
161		13		33
161		114		33
161		147		33
161		171		33
161		260		33
161		318		33
161		353		33
161		525		33
161		602		33
161		614		33
161		659		33
161		753		33
161		785		33
161		799		33
161		825		33
161		830		33
161		899		33
161		912		33
161		929		33
161		979		33
161		984		33
161		994		33
161		1043		33
161		1114		33
161		1136		33
161		1165		33
161		1320		33
161		1327		33
161		1337		33
161		1390		33
161		57		32
161		138		32
161		142		32
161		172		32
161		186		32
161		269		32
161		357		32
161		442		32
161		473		32
161		498		32
161		518		32
161		528		32
161		575		32
161		584		32
161		732		32
161		904		32
161		967		32
161		1034		32
161		1059		32
161		1109		32
161		1344		32
161		2		31
161		60		31
161		84		31
161		95		31
161		111		31
161		144		31
161		190		31
161		217		31
161		252		31
161		370		31
161		511		31
161		520		31
161		580		31
161		593		31
161		648		31
161		691		31
161		800		31
161		839		31
161		851		31
161		972		31
161		993		31
161		1004		31
161		1197		31
161		1207		31
161		1334		31
161		1361		31
161		1371		31
161		1391		31
161		34		30
161		35		30
161		58		30
161		63		30
161		116		30
161		120		30
161		221		30
161		235		30
161		263		30
161		349		30
161		428		30
161		439		30
161		531		30
161		550		30
161		665		30
161		668		30
161		671		30
161		686		30
161		714		30
161		744		30
161		746		30
161		756		30
161		876		30
161		936		30
161		948		30
161		961		30
161		1044		30
161		1074		30
161		1077		30
161		1172		30
161		1181		30
161		1194		30
161		1312		30
161		1326		30
161		20		29
161		32		29
161		43		29
161		78		29
161		88		29
161		183		29
161		200		29
161		248		29
161		261		29
161		297		29
161		347		29
161		376		29
161		379		29
161		420		29
161		431		29
161		541		29
161		588		29
161		616		29
161		656		29
161		663		29
161		715		29
161		793		29
161		812		29
161		829		29
161		975		29
161		1002		29
161		1115		29
161		1279		29
161		1329		29
161		1332		29
161		1379		29
161		12		28
161		219		28
161		346		28
161		413		28
161		421		28
161		456		28
161		494		28
161		497		28
161		674		28
161		727		28
161		760		28
161		944		28
161		1125		28
161		1156		28
161		1188		28
161		1278		28
161		1296		28
161		18		27
161		79		27
161		103		27
161		109		27
161		112		27
161		113		27
161		233		27
161		253		27
161		268		27
161		275		27
161		343		27
161		371		27
161		380		27
161		461		27
161		559		27
161		567		27
161		573		27
161		583		27
161		613		27
161		653		27
161		700		27
161		720		27
161		736		27
161		740		27
161		930		27
161		964		27
161		970		27
161		1005		27
161		1006		27
161		1064		27
161		1122		27
161		1166		27
161		1262		27
161		1270		27
161		1284		27
161		6		26
161		39		26
161		42		26
161		117		26
161		158		26
161		196		26
161		201		26
161		220		26
161		273		26
161		278		26
161		279		26
161		351		26
161		359		26
161		402		26
161		415		26
161		464		26
161		574		26
161		589		26
161		596		26
161		605		26
161		610		26
161		654		26
161		655		26
161		680		26
161		681		26
161		692		26
161		693		26
161		719		26
161		723		26
161		749		26
161		777		26
161		780		26
161		824		26
161		952		26
161		971		26
161		1041		26
161		1183		26
161		1193		26
161		1217		26
161		1233		26
161		1236		26
161		1259		26
161		1288		26
161		1294		26
161		1335		26
161		1340		26
161		1372		26
161		8		25
161		28		25
161		126		25
161		159		25
161		169		25
161		295		25
161		426		25
161		527		25
161		558		25
161		637		25
161		641		25
161		694		25
161		755		25
161		804		25
161		808		25
161		858		25
161		878		25
161		901		25
161		937		25
161		941		25
161		985		25
161		1009		25
161		1081		25
161		1088		25
161		1091		25
161		1151		25
161		1153		25
161		1161		25
161		1219		25
161		1254		25
161		1315		25
161		1336		25
161		27		24
161		118		24
161		127		24
161		208		24
161		243		24
161		256		24
161		316		24
161		338		24
161		457		24
161		462		24
161		489		24
161		521		24
161		535		24
161		546		24
161		561		24
161		568		24
161		615		24
161		672		24
161		698		24
161		789		24
161		802		24
161		865		24
161		890		24
161		1001		24
161		1003		24
161		1089		24
161		1110		24
161		1129		24
161		1167		24
161		1186		24
161		1187		24
161		1245		24
161		1304		24
161		1346		24
161		1353		24
161		1389		24
161		1394		24
161		48		23
161		184		23
161		227		23
161		290		23
161		337		23
161		411		23
161		425		23
161		447		23
161		465		23
161		470		23
161		570		23
161		617		23
161		618		23
161		633		23
161		645		23
161		703		23
161		738		23
161		816		23
161		818		23
161		836		23
161		867		23
161		919		23
161		981		23
161		1015		23
161		1051		23
161		1117		23
161		1130		23
161		1169		23
161		1260		23
161		1338		23
161		1360		23
161		107		22
161		176		22
161		245		22
161		296		22
161		367		22
161		397		22
161		422		22
161		424		22
161		468		22
161		604		22
161		608		22
161		697		22
161		713		22
161		718		22
161		741		22
161		764		22
161		765		22
161		891		22
161		942		22
161		945		22
161		1010		22
161		1054		22
161		1068		22
161		1098		22
161		1100		22
161		1155		22
161		1173		22
161		1210		22
161		1232		22
161		1253		22
161		1295		22
161		1298		22
161		1324		22
161		1354		22
161		1374		22
161		1377		22
161		4		21
161		40		21
161		64		21
161		284		21
161		368		21
161		487		21
161		530		21
161		585		21
161		676		21
161		743		21
161		771		21
161		772		21
161		849		21
161		861		21
161		888		21
161		968		21
161		1018		21
161		1020		21
161		1057		21
161		1076		21
161		1080		21
161		1105		21
161		1112		21
161		1191		21
161		1211		21
161		1237		21
161		1330		21
161		1345		21
161		74		20
161		104		20
161		139		20
161		280		20
161		321		20
161		330		20
161		331		20
161		333		20
161		336		20
161		360		20
161		388		20
161		445		20
161		446		20
161		469		20
161		495		20
161		508		20
161		519		20
161		556		20
161		582		20
161		630		20
161		634		20
161		639		20
161		709		20
161		758		20
161		852		20
161		896		20
161		965		20
161		1032		20
161		1078		20
161		1093		20
161		1128		20
161		1131		20
161		1135		20
161		1190		20
161		1297		20
161		1396		20
161		1		19
161		11		19
161		30		19
161		68		19
161		71		19
161		108		19
161		152		19
161		354		19
161		355		19
161		358		19
161		478		19
161		481		19
161		501		19
161		503		19
161		539		19
161		587		19
161		627		19
161		647		19
161		652		19
161		678		19
161		737		19
161		745		19
161		860		19
161		863		19
161		868		19
161		870		19
161		893		19
161		897		19
161		922		19
161		956		19
161		969		19
161		1027		19
161		1055		19
161		1058		19
161		1079		19
161		1087		19
161		1106		19
161		1121		19
161		1126		19
161		1139		19
161		1178		19
161		1228		19
161		1348		19
161		36		18
161		69		18
161		98		18
161		214		18
161		228		18
161		236		18
161		265		18
161		327		18
161		335		18
161		350		18
161		378		18
161		390		18
161		482		18
161		496		18
161		514		18
161		524		18
161		526		18
161		742		18
161		747		18
161		750		18
161		752		18
161		791		18
161		918		18
161		939		18
161		1013		18
161		1103		18
161		1168		18
161		1189		18
161		1208		18
161		1257		18
161		1272		18
161		1363		18
161		75		17
161		102		17
161		167		17
161		231		17
161		264		17
161		293		17
161		322		17
161		419		17
161		448		17
161		510		17
161		513		17
161		544		17
161		612		17
161		711		17
161		726		17
161		823		17
161		895		17
161		906		17
161		914		17
161		926		17
161		951		17
161		1099		17
161		1120		17
161		1221		17
161		1275		17
161		1350		17
161		1400		17
161		22		16
161		119		16
161		178		16
161		182		16
161		215		16
161		241		16
161		323		16
161		324		16
161		340		16
161		356		16
161		372		16
161		396		16
161		412		16
161		451		16
161		506		16
161		761		16
161		775		16
161		807		16
161		813		16
161		866		16
161		881		16
161		883		16
161		908		16
161		935		16
161		940		16
161		950		16
161		1038		16
161		1065		16
161		1070		16
161		1118		16
161		1143		16
161		1148		16
161		1177		16
161		1196		16
161		1287		16
161		1368		16
161		67		15
161		86		15
161		87		15
161		93		15
161		258		15
161		387		15
161		391		15
161		409		15
161		418		15
161		449		15
161		463		15
161		480		15
161		515		15
161		557		15
161		594		15
161		642		15
161		684		15
161		687		15
161		725		15
161		768		15
161		821		15
161		847		15
161		880		15
161		898		15
161		900		15
161		949		15
161		978		15
161		1008		15
161		1042		15
161		1049		15
161		1062		15
161		1086		15
161		1123		15
161		1141		15
161		1171		15
161		1234		15
161		1323		15
161		1397		15
161		10		14
161		21		14
161		65		14
161		136		14
161		141		14
161		175		14
161		203		14
161		226		14
161		251		14
161		254		14
161		291		14
161		303		14
161		319		14
161		398		14
161		403		14
161		440		14
161		491		14
161		500		14
161		543		14
161		545		14
161		643		14
161		657		14
161		664		14
161		724		14
161		819		14
161		887		14
161		925		14
161		954		14
161		957		14
161		973		14
161		983		14
161		988		14
161		1011		14
161		1012		14
161		1026		14
161		1029		14
161		1063		14
161		1124		14
161		1133		14
161		1227		14
161		1256		14
161		1269		14
161		1286		14
161		1308		14
161		1318		14
161		1331		14
161		1369		14
161		38		13
161		130		13
161		154		13
161		271		13
161		326		13
161		394		13
161		399		13
161		488		13
161		534		13
161		581		13
161		586		13
161		591		13
161		597		13
161		621		13
161		631		13
161		708		13
161		774		13
161		817		13
161		840		13
161		882		13
161		911		13
161		955		13
161		1033		13
161		1036		13
161		1050		13
161		1052		13
161		1069		13
161		1073		13
161		1085		13
161		1096		13
161		1101		13
161		1132		13
161		1145		13
161		1158		13
161		1159		13
161		1160		13
161		1170		13
161		106		12
161		361		12
161		362		12
161		374		12
161		450		12
161		472		12
161		505		12
161		509		12
161		590		12
161		632		12
161		650		12
161		729		12
161		763		12
161		831		12
161		835		12
161		841		12
161		864		12
161		905		12
161		913		12
161		915		12
161		938		12
161		958		12
161		1031		12
161		1071		12
161		1116		12
161		1138		12
161		1150		12
161		1206		12
161		1243		12
161		1359		12
161		1367		12
161		1395		12
161		161		11
161		223		11
161		250		11
161		298		11
161		313		11
161		386		11
161		389		11
161		392		11
161		427		11
161		430		11
161		436		11
161		444		11
161		549		11
161		577		11
161		592		11
161		669		11
161		670		11
161		716		11
161		778		11
161		809		11
161		838		11
